time,pressure1, temperature1,pressure2,temperature2,x,y,z,counter,session
11202.2333,-21.3333,21.12,0.0,20.52,0,0,512,16,80
11202.4333,-24.5167,21.12,0.0,20.5,4,42,512,16,80
11202.6333,-25.4667,21.13,0.0167,20.48,0,5,512,16,80
11202.8333,-23.3,21.2,0.0167,20.5,0,4,512,16,80
11203.0333,-20.8,21.14,0.0,20.64,0,0,512,16,80
11203.2333,0.1333,21.12,0.0,20.48,0,1,512,16,80
11203.4333,1.1333,21.12,0.0,20.52,0,8,512,16,80
11203.6333,1.1333,21.2,0.0,20.48,0,0,512,24,80
11203.8333,0.0,21.2,0.0,20.54,0,4,516,0,80
11204.0333,1.0667,21.12,0.0,20.48,0,0,512,0,80
11204.2333,0.0,21.12,0.0,20.56,1,0,512,32,80
11204.4333,0.0,21.2,0.0,20.52,0,0,768,32,80
11204.6333,1.0667,21.14,0.0,20.48,0,0,512,32,80
11204.8333,1.0667,21.16,0.0,20.5,0,0,513,0,80
11205.0333,0.0,21.12,0.0,20.49,2,0,512,0,80
11205.2333,0.2,21.14,0.0,20.54,4,0,512,0,80
11205.4333,-18.1333,21.12,0.0167,20.52,0,0,514,0,80
11205.6333,-24.9333,21.12,0.0,20.52,2,0,512,0,80
11205.8333,-21.8667,21.12,0.0,20.48,0,0,512,0,80
11206.0333,-22.9,21.125,0.0167,20.64,1,2,520,0,80
11206.2333,-21.3167,21.2,0.0,20.48,0,0,512,0,80
11206.4333,-20.8,21.2,0.0,20.52,0,16,512,0,80
11206.6333,-17.0167,21.12,0.0,20.64,3,16,512,0,80
11206.8333,-4.2667,21.12,0.0,20.64,0,0,512,8,80
11207.0333,10.1667,21.12,0.0,20.48,0,1,512,0,80
11207.2333,14.9333,21.2,0.0,20.55,0,16,512,0,80
11207.4333,14.9333,21.14,0.0,20.64,0,18,514,0,80
11207.6333,14.9333,21.12,0.0,20.52,0,0,512,0,80
11207.8333,12.85,21.12,0.0,20.48,4,0,512,0,80
11208.0333,0.7333,21.12,0.0,20.48,0,0,512,0,80
11208.2333,0.0167,21.2,0.0,20.64,0,0,512,0,80
11208.4333,0.0,21.2,0.0,20.54,0,0,520,16,80
11208.6333,1.0667,21.16,0.0,20.485,0,0,512,16,80
11208.8333,0.5333,21.12,0.0,20.64,0,0,512,16,80
11209.0333,0.1333,21.12,0.0,20.64,0,0,512,16,80
11209.2333,1.6167,21.2,0.0,20.48,0,8,512,16,80
11209.4333,1.2667,21.2,0.0,20.64,0,32,512,16,80
11209.6333,0.55,21.2,0.0,20.64,0,0,512,16,80
11209.8333,0.0,21.22,0.0,20.64,0,0,512,16,80
11210.0333,12.8,21.2,0.0,20.48,0,4,512,24,80
11210.2333,12.95,21.2,0.0,20.48,0,0,516,0,80
11210.4333,11.7333,21.2,0.0,20.64,0,0,512,0,80
11210.6333,17.0667,21.2,0.0,20.48,0,0,514,0,80
11210.8333,12.8,21.12,0.0,20.48,0,33,520,0,80
11211.0333,0.1,21.2,0.0,20.65,0,36,520,0,80
11211.2333,-11.6,21.12,0.0,20.48,0,16,512,0,80
11211.4333,-17.0667,21.2,0.0,20.49,4,2,516,0,80
11211.6333,-19.7333,21.12,0.0,20.48,0,0,512,0,80
11211.8333,-19.1333,21.2,0.0,20.64,0,0,513,0,80
11212.0333,-18.6667,21.2,0.0,20.49,8,0,512,0,80
11212.2333,2.2667,21.2,0.0,20.52,0,1,512,0,80
11212.4333,2.1333,21.12,0.0,20.54,0,4,512,0,80
11212.6333,0.1333,21.2,0.0,20.48,2,4,512,0,80
11212.8333,1.1333,21.12,0.0,20.48,0,0,520,0,80
11213.0333,1.2667,21.2,0.0,20.48,4,0,512,0,80
11213.2333,1.6,21.2,0.0,20.65,0,0,512,8,80
11213.4333,0.1333,21.16,0.0,20.48,0,0,576,0,80
11213.6333,1.1333,21.12,0.0,20.52,0,0,576,0,80
11213.8333,0.0,21.2,0.0,20.52,0,8,512,0,80
11214.0333,0.5333,21.2,0.0,20.48,0,40,512,0,80
11214.2333,25.6,21.12,0.0167,20.64,0,0,515,0,80
11214.4333,21.4,21.2,0.0,20.48,0,0,512,0,80
11214.6333,21.3333,21.14,0.0,20.64,0,8,521,0,80
11214.8333,21.3333,21.2,0.0,20.64,0,0,512,16,80
11215.0333,21.3333,21.12,0.0,20.48,4,0,512,16,80
11215.2333,22.0667,21.2,0.0,20.48,0,16,512,16,80
11215.4333,25.6,21.12,0.0,20.64,0,16,772,16,80
11215.6333,26.6667,21.14,0.0,20.48,0,16,768,16,80
11215.8333,18.1333,21.2,0.0,20.49,0,0,769,16,80
11216.0333,-6.2667,21.12,0.0,20.66,2,16,770,16,80
11216.2333,-38.4,21.12,0.0167,20.48,0,16,772,16,80
11216.4333,-57.5333,21.2,0.0,20.64,0,32,768,24,80
11216.6333,-48.9833,21.12,0.0,20.48,0,0,512,0,80
11216.8333,-44.7833,21.205,0.0,20.52,0,0,768,0,80
11217.0333,0.0667,21.12,0.0,20.49,0,0,768,32,80
11217.2333,1.6167,21.2,0.0,20.48,2,0,768,32,80
11217.4333,1.0667,21.12,0.0,20.485,0,0,832,32,80
11217.6333,0.0,21.2,0.0,20.64,0,0,768,64,80
11217.8333,0.5667,21.13,0.0,20.52,0,0,768,64,80
11218.0333,1.6333,21.12,0.0,20.485,0,16,512,0,80
11218.2333,2.1333,21.12,0.0,20.49,0,0,512,0,80
11218.4333,2.3333,21.2,0.0,20.48,0,0,512,0,80
11218.6333,1.6,21.12,0.0167,20.48,1,0,512,0,80
11218.8333,9.0833,21.2,0.0,20.48,0,0,512,0,80
11219.0333,8.5333,21.2,0.0,20.5,0,0,512,0,80
11219.2333,8.5333,21.2,0.0,20.64,0,2,512,0,80
11219.4333,4.3,21.2,0.0,20.48,2,16,516,0,80
11219.6333,-4.2667,21.12,0.0,20.64,0,0,512,8,80
11219.8333,-12.2667,21.16,0.0,20.48,0,0,512,0,80
11220.0333,-16.0,21.12,0.0,20.48,4,0,512,0,80
11220.2333,-15.9833,21.205,0.0,20.65,1,0,515,0,80
11220.4333,-16.4,21.205,0.0,20.65,0,0,512,0,80
11220.6333,-17.0667,21.12,0.0,20.48,0,0,520,0,80
11220.8333,-12.8,21.2,0.0,20.64,0,0,514,0,80
11221.0333,-12.5333,21.2,0.0,20.64,0,0,512,0,80
11221.2333,-8.5333,21.21,0.0167,20.64,0,0,520,16,80
11221.4333,2.1333,21.2,0.0167,20.64,0,0,512,16,80
11221.6333,9.7333,21.2,0.0,20.48,1,0,520,16,80
11221.8333,0.0,21.2,0.0,20.64,0,0,512,16,80
11222.0333,0.05,21.2,0.0167,20.64,0,0,520,16,80
11222.2333,0.0667,21.2,0.0,20.565,0,0,512,16,80
11222.4333,1.1167,21.2,0.0,20.485,2,1,512,16,80
11222.6333,0.0333,21.12,0.0,20.48,0,4,576,16,80
11222.8333,0.0,21.2,0.0,20.64,0,0,512,24,80
11223.0333,0.5333,21.2,0.0,20.48,0,8,513,0,80
11223.2333,0.0,21.2,0.0,20.48,0,0,512,0,80
11223.4333,0.2667,21.12,0.0,20.48,0,8,512,128,80
11223.6333,0.1333,21.14,0.0,20.56,0,16,512,128,80
11223.8333,-12.5333,21.14,0.0,20.52,1,16,512,128,80
11224.0333,-12.8,21.22,0.0,20.48,0,0,256,128,80
11224.2333,-16.2667,21.22,0.0,20.48,0,0,514,128,80
11224.4333,-12.2667,21.22,0.0,20.64,0,0,512,128,80
11224.6333,0.0,21.2,0.0167,20.54,0,0,512,128,80
11224.8333,8.5333,21.2,0.0,20.48,4,0,512,128,80
11225.0333,8.85,21.205,0.0167,20.48,0,0,512,128,80
11225.2333,9.1333,21.2,0.0,20.64,4,0,513,128,80
11225.4333,17.2,21.16,0.0,20.64,0,0,257,128,80
11225.6333,17.1333,21.2,0.0,20.64,0,32,520,128,80
11225.8333,10.6667,21.2,0.0167,20.48,0,32,256,128,80
11226.0333,0.5333,21.12,0.0,20.54,0,0,258,136,80
11226.2333,-7.4333,21.12,0.0,20.48,0,0,256,128,80
11226.4333,0.0333,21.2,0.0,20.66,2,12,384,128,80
11226.6333,0.0,21.12,0.0,20.52,0,8,256,128,80
11226.8333,1.1,21.12,0.0,20.48,0,32,256,128,80
11227.0333,0.5333,21.12,0.0,20.48,0,0,384,128,80
11227.2333,1.0667,21.12,0.0,20.52,0,4,384,128,80
11227.4333,1.0667,21.2,0.0,20.56,0,8,256,128,80
11227.6333,0.6,21.205,0.0,20.52,0,0,256,144,80
11227.8333,0.0,21.2,0.0,20.66,0,0,512,144,80
11228.0333,0.4,21.12,0.0167,20.48,4,0,384,144,80
11228.2333,11.75,21.12,0.0,20.48,0,8,258,144,80
11228.4333,14.4,21.2,0.0,20.64,4,0,256,144,80
11228.6333,21.3833,21.13,0.0167,20.64,0,16,259,144,80
11228.8333,25.6333,21.2,0.0,20.48,0,0,384,144,80
11229.0333,25.7333,21.2,0.0,20.64,0,36,256,144,80
11229.2333,21.4667,21.12,0.0,20.64,2,32,384,152,80
11229.4333,21.4,21.12,0.0,20.48,0,32,256,128,80
11229.6333,13.3333,21.2,0.0,20.64,4,0,256,128,80
11229.8333,0.15,21.2,0.0,20.64,0,0,264,160,80
11230.0333,-8.4,21.12,0.0167,20.52,0,0,256,160,80
11230.2333,-16.5333,21.15,0.0,20.56,0,16,384,160,80
11230.4333,-18.6667,21.12,0.0,20.5,0,0,264,0,80
11230.6333,1.0667,21.12,0.0,20.56,0,2,384,0,80
11230.8333,0.0,21.2,0.0,20.64,0,32,384,0,80
11231.0333,0.0,21.12,0.0,20.49,0,34,384,0,80
11231.2333,1.0667,21.22,0.0,20.56,1,0,512,0,80
11231.4333,0.0667,21.12,0.0,20.55,0,8,512,0,80
11231.6333,0.0,21.2,0.0,20.52,0,0,512,0,80
11231.8333,1.2,21.12,0.0,20.485,0,0,512,0,80
11232.0333,0.0,21.205,0.0,20.48,0,0,520,0,80
11232.2333,1.0667,21.12,0.0,20.48,0,0,512,0,80
11232.4333,0.6,21.2,0.0,20.48,0,0,384,8,80
11232.6333,1.0667,21.12,0.0,20.485,0,0,520,0,80
11232.8333,0.5333,21.2,0.0,20.65,0,2,512,0,80
11233.0333,17.1,21.2,0.0,20.52,0,0,512,0,80
11233.2333,17.1333,21.2,0.0,20.535,0,0,512,0,80
11233.4333,19.7667,21.14,0.0,20.48,0,0,514,0,80
11233.6333,17.0667,21.12,0.0,20.56,0,0,512,0,80
11233.8333,12.2833,21.12,0.0,20.64,4,1,520,0,80
11234.0333,0.0,21.12,0.0,20.52,0,17,512,16,80
11234.2333,-8.4667,21.13,0.0167,20.64,0,0,512,16,80
11234.4333,-4.2667,21.2,0.0,20.48,0,0,512,16,80
11234.6333,-4.2667,21.12,0.0,20.48,0,0,520,16,80
11234.8333,-2.1333,21.22,0.0,20.525,1,2,512,16,80
11235.0333,0.0,21.12,0.0,20.54,0,0,512,16,80
11235.2333,0.8,21.12,0.0,20.56,1,0,513,16,80
11235.4333,1.0667,21.12,0.0,20.64,0,0,512,16,80
11235.6333,0.2667,21.2,0.0,20.64,0,0,512,24,80
11235.8333,1.0667,21.2,0.0,20.64,4,0,512,0,80
11236.0333,0.6667,21.12,0.0,20.48,0,0,512,0,80
11236.2333,1.2,21.12,0.0,20.48,0,0,544,0,80
11236.4333,0.0667,21.205,0.0,20.5,0,0,512,0,80
11236.6333,0.55,21.2,0.0167,20.48,0,0,512,0,80
11236.8333,1.0667,21.12,0.0,20.56,0,0,514,0,80
11237.0333,0.0,21.12,0.0,20.52,1,0,512,0,80
11237.2333,5.9667,21.15,0.0,20.52,0,16,512,0,80
11237.4333,10.7,21.2,0.0,20.64,2,0,512,0,80
11237.6333,9.1333,21.2,0.0,20.49,0,0,520,0,80
11237.8333,10.7,21.12,0.0,20.48,0,4,512,0,80
11238.0333,9.6,21.12,0.0,20.48,1,0,512,0,80
11238.2333,4.3333,21.16,0.0,20.48,0,16,512,0,80
11238.4333,0.5333,21.12,0.0,20.56,0,1,512,0,80
11238.6333,0.0,21.13,0.0167,20.55,1,0,512,0,80
11238.8333,0.1333,21.12,0.0,20.64,1,8,516,8,80
11239.0333,1.0667,21.2,0.0,20.48,0,9,513,0,80
11239.2333,0.2833,21.12,0.0167,20.56,0,0,512,0,80
11239.4333,0.0,21.13,0.0,20.48,1,0,512,0,80
11239.6333,0.0,21.2,0.0,20.56,0,0,512,0,80
11239.8333,0.0333,21.12,0.0,20.56,0,0,512,0,80
11240.0333,1.0667,21.14,0.0,20.56,0,0,513,0,80
11240.2333,1.6667,21.12,0.0,20.64,0,4,520,0,80
11240.4333,0.6667,21.12,0.0,20.52,0,0,520,16,80
11240.6333,0.2667,21.2,0.0,20.66,0,0,512,16,80
11240.8333,1.1333,21.12,0.0,20.48,1,32,512,16,80
11241.0333,12.8,21.2,0.0,20.525,0,32,514,16,80
11241.2333,17.2167,21.15,0.0,20.48,0,32,516,16,80
11241.4333,19.2,21.12,0.0167,20.49,0,0,512,16,80
11241.6333,17.6,21.2,0.0167,20.48,4,16,512,16,80
11241.8333,0.2667,21.2,0.0,20.48,0,17,512,16,80
11242.0333,0.8,21.22,0.0,20.52,0,0,516,24,80
11242.2333,0.0833,21.2,0.0,20.565,0,0,512,0,80
11242.4333,0.0167,21.12,0.0,20.565,0,16,512,0,80
11242.6333,0.4333,21.2,0.0,20.48,0,32,516,32,80
11242.8333,-41.3167,21.2,0.0,20.56,0,4,512,32,80
11243.0333,-34.1333,21.2,0.0,20.66,0,0,512,32,80
11243.2333,-29.5667,21.14,0.0,20.56,0,4,520,64,80
11243.4333,-21.3333,21.12,0.0,20.49,0,0,512,64,80
11243.6333,-17.0667,21.12,0.0167,20.64,0,0,512,0,80
11243.8333,0.0667,21.13,0.0,20.48,0,32,520,0,80
11244.0333,0.15,21.2,0.0,20.48,0,8,512,0,80
11244.2333,0.2667,21.2,0.0,20.48,2,0,512,0,80
11244.4333,0.0667,21.2,0.0,20.5,0,8,512,0,80
11244.6333,0.0,21.12,0.0,20.52,0,0,512,0,80
11244.8333,0.0,21.12,0.0,20.48,0,0,512,0,80
11245.0333,1.6,21.2,0.0,20.52,0,4,512,0,80
11245.2333,0.8,21.2,0.0,20.48,0,0,512,8,80
11245.4333,0.05,21.2,0.0,20.64,0,0,512,0,80
11245.6333,0.5333,21.12,0.0,20.48,0,0,512,0,80
11245.8333,-3.7333,21.12,0.0,20.64,4,0,512,0,80
11246.0333,-8.0,21.12,0.0,20.48,0,0,514,0,80
11246.2333,-5.3333,21.2,0.0167,20.64,0,0,512,0,80
11246.4333,-4.6667,21.2,0.0,20.66,1,16,512,0,80
11246.6333,-8.5333,21.2,0.0,20.56,4,0,512,0,80
11246.8333,-17.0667,21.12,0.0,20.49,0,16,512,16,80
11247.0333,-11.6667,21.12,0.0,20.64,2,8,512,16,80
11247.2333,-12.8,21.14,0.0,20.64,0,16,512,16,80
11247.4333,-12.5,21.12,0.0,20.48,0,0,512,16,80
11247.6333,-10.6667,21.2,0.0,20.49,0,0,514,16,80
11247.8333,-4.2333,21.14,0.0,20.48,0,16,512,16,80
11248.0333,0.0,21.2,0.0,20.48,0,16,512,16,80
11248.2333,0.1333,21.12,0.0,20.64,1,0,512,16,80
11248.4333,12.8,21.22,0.0,20.49,0,8,512,24,80
11248.6333,2.1333,21.2,0.0,20.48,1,0,512,0,80
11248.8333,0.5333,21.2,0.0,20.48,0,0,512,0,80
11249.0333,0.8,21.2,0.0,20.48,8,0,512,0,80
11249.2333,0.2,21.12,0.0167,20.56,0,8,512,0,80
11249.4333,0.0167,21.13,0.0,20.48,0,0,512,0,80
11249.6333,2.1333,21.12,0.0,20.48,0,0,512,0,80
11249.8333,2.1333,21.16,0.0167,20.56,3,32,512,0,80
11250.0333,0.3333,21.2,0.0,20.49,0,0,513,0,80
11250.2333,0.0,21.13,0.0,20.55,0,8,512,0,80
11250.4333,0.0,21.12,0.0,20.55,0,17,512,0,80
11250.6333,-12.7833,21.2,0.0167,20.64,4,16,516,0,80
11250.8333,-12.8,21.2,0.0167,20.5,0,0,512,0,80
11251.0333,-12.4,21.12,0.0167,20.48,0,16,512,0,80
11251.2333,-8.0,21.16,0.0,20.52,0,0,516,0,80
11251.4333,-4.2667,21.12,0.0,20.48,0,16,512,0,80
11251.6333,1.0833,21.2,0.0,20.48,4,17,512,8,80
11251.8333,5.3333,21.2,0.0167,20.55,1,17,512,0,80
11252.0333,9.0667,21.12,0.0,20.64,0,0,512,0,80
11252.2333,12.8333,21.12,0.0,20.48,0,0,512,0,80
11252.4333,17.0667,21.24,0.0,20.48,0,0,512,0,80
11252.6333,17.0667,21.14,0.0167,20.52,0,0,521,0,80
11252.8333,9.6667,21.12,0.0,20.64,2,0,512,0,80
11253.0333,0.5333,21.205,0.0,20.64,2,8,512,0,80
11253.2333,0.5333,21.165,0.0,20.56,0,8,512,16,80
11253.4333,1.6,21.2,0.0,20.5,0,32,512,16,80
11253.6333,1.6167,21.12,0.0,20.48,0,8,644,16,80
11253.8333,1.0667,21.2,0.0,20.48,4,0,512,16,80
11254.0333,0.0,21.12,0.0,20.49,0,0,520,16,80
11254.2333,0.0667,21.2,0.0,20.49,6,0,512,16,80
11254.4333,0.0,21.12,0.0,20.48,0,0,512,16,80
11254.6333,0.0,21.12,0.0,20.52,0,0,512,16,80
11254.8333,0.0,21.2,0.0,20.48,0,0,512,24,80
11255.0333,4.8,21.2,0.0,20.48,0,0,649,0,80
11255.2333,8.6,21.12,0.0,20.48,0,32,641,0,80
11255.4333,12.8,21.13,0.0167,20.48,1,34,640,32,80
11255.6333,17.1333,21.12,0.0,20.48,0,0,640,32,80
11255.8333,17.3667,21.12,0.0167,20.48,0,16,768,32,80
11256.0333,17.1667,21.12,0.0167,20.52,0,0,648,0,80
11256.2333,0.0,21.2,0.0167,20.48,0,32,640,0,80
11256.4333,-7.1333,21.2,0.0167,20.48,0,0,512,0,80
11256.6333,-12.7667,21.2,0.0,20.65,0,16,514,0,80
11256.8333,-15.3333,21.2,0.0,20.48,0,16,512,0,80
11257.0333,-14.9333,21.2,0.0,20.525,0,0,512,0,80
11257.2333,-12.8,21.2,0.0,20.56,0,8,512,0,80
11257.4333,0.0,21.2,0.0,20.5,0,8,384,0,80
11257.6333,0.2667,21.12,0.0167,20.48,0,32,384,0,80
11257.8333,1.0667,21.12,0.0167,20.48,4,2,256,0,80
11258.0333,0.0167,21.2,0.0,20.48,0,32,256,8,80
11258.2333,1.1,21.22,0.0,20.48,0,36,256,0,80
11258.4333,0.0167,21.12,0.0,20.56,0,0,256,0,80
11258.6333,0.0,21.12,0.0,20.49,8,4,256,0,80
11258.8333,0.0,21.12,0.0,20.48,4,0,256,0,80
11259.0333,0.0,21.2,0.0,20.52,8,4,356,0,80
11259.2333,1.6,21.13,0.0167,20.48,0,0,256,0,80
11259.4333,18.1333,21.2,0.0,20.54,0,0,256,0,80
11259.6333,4.3333,21.2,0.0,20.48,0,0,256,16,80
11259.8333,-8.45,21.12,0.0,20.48,0,9,256,16,80
11260.0333,-17.0667,21.2,0.0,20.65,0,0,256,16,80
11260.2333,-17.0333,21.2,0.0,20.48,0,0,260,16,80
11260.4333,-50.6667,21.12,0.0167,20.48,0,0,256,16,80
11260.6333,-187.7333,21.2,0.0,20.48,2,0,256,16,80
11260.8333,-85.1667,21.13,0.0,20.64,0,8,264,16,80
11261.0333,-12.0,21.2,0.0,20.48,0,0,256,16,80
11261.2333,2.1333,21.12,0.0167,20.48,0,0,256,24,80
11261.4333,19.2,21.2,0.0,20.48,8,0,256,0,80
11261.6333,0.8,21.2,0.0167,20.485,0,8,129,0,80
11261.8333,0.5333,21.2,0.0,20.48,4,0,256,0,80
11262.0333,2.1333,21.2,0.0,20.48,1,8,256,0,80
11262.2333,1.2667,21.14,0.0,20.48,0,0,128,0,80
11262.4333,0.2667,21.12,0.0,20.48,0,32,128,0,80
11262.6333,0.0333,21.12,0.0,20.48,0,0,128,0,80
11262.8333,0.2667,21.22,0.0,20.48,0,0,128,0,80
11263.0333,0.0,21.12,0.0,20.5,0,0,261,0,80
11263.2333,0.0,21.12,0.0,20.52,0,0,256,0,80
11263.4333,0.0333,21.2,0.0,20.48,0,32,260,0,80
11263.6333,-51.2,21.12,0.0,20.48,0,0,256,0,80
11263.8333,-12.8,21.2,0.0,20.48,0,0,256,0,80
11264.0333,-12.8,21.22,0.0,20.48,0,0,256,0,80
11264.2333,-17.05,21.16,0.0,20.48,3,0,256,0,80
11264.4333,0.0,21.2,0.0,20.48,0,0,256,8,80
11264.6333,4.8167,21.12,0.0,20.48,4,0,256,0,80
11264.8333,9.6,21.12,0.0167,20.48,0,0,256,0,80
11265.0333,0.0,21.12,0.0,20.48,0,0,256,0,80
11265.2333,0.0333,21.12,0.0,20.48,0,0,256,0,80
11265.4333,21.3333,21.2,0.0,20.48,0,0,258,0,80
11265.6333,17.0667,21.22,0.0,20.48,0,1,256,0,80
11265.8333,2.5833,21.2,0.0,20.48,0,0,256,0,80
11266.0333,0.8,21.2,0.0,20.48,4,0,256,16,80
11266.2333,2.3167,21.24,0.0,20.48,0,2,256,16,80
11266.4333,0.0167,21.12,0.0,20.48,1,32,256,16,80
11266.6333,1.1333,21.2,0.0,20.48,0,40,256,16,80
11266.8333,0.5333,21.125,0.0,20.48,0,36,256,16,80
11267.0333,2.15,21.12,0.0,20.64,0,32,256,16,80
11267.2333,0.0833,21.2,0.0,20.64,0,0,258,16,80
11267.4333,0.0,21.22,0.0,20.52,0,32,256,16,80
11267.6333,0.0333,21.2,0.0167,20.565,0,32,257,24,80
11267.8333,0.0,21.12,0.0,20.64,0,32,256,0,80
11268.0333,4.55,21.2,0.0,20.5,0,0,386,0,80
11268.2333,0.4333,21.2,0.0,20.54,0,0,384,32,80
11268.4333,0.0,21.2,0.0,20.48,0,0,384,32,80
11268.6333,12.9333,21.2,0.0,20.48,0,0,384,32,80
11268.8333,12.9667,21.2,0.0,20.52,0,0,392,64,80
11269.0333,0.2667,21.24,0.0,20.64,0,0,260,64,80
11269.2333,1.0833,21.2,0.0,20.48,0,0,264,0,80
11269.4333,4.5333,21.12,0.0,20.5,0,49,384,0,80
11269.6333,4.9333,21.12,0.0,20.64,0,48,384,0,80
11269.8333,0.0167,21.2,0.0,20.56,0,49,384,0,80
11270.0333,17.0833,21.2,0.0,20.535,0,40,386,0,80
11270.2333,19.2,21.205,0.0,20.48,4,0,256,0,80
11270.4333,0.0,21.2,0.0,20.48,0,0,256,0,80
11270.6333,2.6667,21.2,0.0,20.64,0,8,256,0,80
11270.8333,2.1333,21.24,0.0167,20.48,0,0,256,8,80
11271.0333,0.0667,21.125,0.0,20.48,0,0,256,0,80
11271.2333,0.0167,21.2,0.0,20.65,0,32,256,0,80
11271.4333,1.6,21.13,0.0,20.64,4,32,256,0,80
11271.6333,1.6,21.2,0.0,20.64,0,40,259,0,80
11271.8333,0.0,21.24,0.0,20.485,0,33,256,0,80
11272.0333,0.0,21.16,0.0,20.48,0,0,258,0,80
11272.2333,0.0,21.24,0.0,20.48,0,32,256,0,80
11272.4333,10.6667,21.12,0.0,20.52,2,8,258,16,80
11272.6333,4.3333,21.205,0.0,20.52,0,0,256,16,80
11272.8333,-42.6667,21.205,0.0,20.64,0,0,256,16,80
11273.0333,-51.0667,21.12,0.0,20.64,0,16,258,16,80
11273.2333,-34.1333,21.2,0.0,20.64,0,16,256,16,80
11273.4333,0.0667,21.2,0.0,20.48,0,0,256,16,80
11273.6333,2.2167,21.2,0.0,20.485,0,0,258,16,80
11273.8333,0.0,21.2,0.0,20.48,1,0,256,16,80
11274.0333,2.4,21.2,0.0,20.48,4,0,256,24,80
11274.2333,2.4167,21.2,0.0,20.64,0,0,384,0,80
11274.4333,-12.8,21.24,0.0,20.48,0,16,384,0,80
11274.6333,0.0,21.21,0.0,20.52,4,0,384,128,80
11274.8333,2.2333,21.2,0.0,20.48,0,8,384,128,80
11275.0333,0.0333,21.22,0.0,20.565,0,0,384,128,80
11275.2333,0.0833,21.12,0.0,20.56,0,32,384,128,80
11275.4333,0.0,21.2,0.0,20.64,0,0,260,128,80
11275.6333,0.2667,21.2,0.0,20.48,0,0,256,128,80
11275.8333,1.0667,21.2,0.0167,20.64,0,0,384,128,80
11276.0333,0.2667,21.13,0.0,20.64,0,4,384,128,80
11276.2333,0.0,21.12,0.0,20.48,2,16,256,128,80
11276.4333,0.15,21.24,0.0,20.48,0,0,256,128,80
11276.6333,8.8167,21.2,0.0,20.64,2,2,256,128,80
11276.8333,38.4,21.12,0.0,20.48,0,0,256,128,80
11277.0333,51.2167,21.145,0.0,20.48,0,16,256,128,80
11277.2333,81.4,21.2,0.0,20.52,0,0,260,136,80
11277.4333,81.2,21.22,0.0,20.48,0,32,384,128,80
11277.6333,103.8667,21.2,0.0,20.48,2,0,256,128,80
11277.8333,39.4667,21.2,0.0,20.48,0,0,384,128,80
11278.0333,-17.0667,21.2,0.0,20.5,0,1,256,128,80
11278.2333,0.2,21.2,0.0167,20.52,0,16,256,128,80
11278.4333,0.0,21.22,0.0167,20.48,0,32,384,128,80
11278.6333,0.6667,21.2,0.0,20.52,0,0,256,128,80
11278.8333,0.0,21.21,0.0,20.48,0,0,256,144,80
11279.0333,1.0667,21.2,0.0,20.52,0,1,262,144,80
11279.2333,0.0,21.2,0.0,20.48,0,0,384,144,80
11279.4333,1.0667,21.2,0.0,20.48,0,32,392,144,80
11279.6333,0.3,21.21,0.0,20.48,0,33,384,144,80
11279.8333,0.0667,21.12,0.0,20.64,0,32,256,144,80
11280.0333,1.1,21.2,0.0167,20.64,0,32,388,144,80
11280.2333,-18.9333,21.2,0.0,20.48,0,32,256,144,80
11280.4333,-20.2167,21.175,0.0,20.64,0,16,384,152,80
11280.6333,-17.0667,21.22,0.0,20.48,0,48,386,128,80
11280.8333,-16.3,21.24,0.0,20.5,4,1,384,128,80
11281.0333,-16.4,21.2,0.0,20.48,0,16,392,160,80
11281.2333,-11.2,21.2,0.0,20.48,4,16,384,160,80
11281.4333,4.2667,21.12,0.0,20.48,0,16,384,160,80
11281.6333,8.5333,21.2,0.0,20.52,0,32,384,0,80
11281.8333,0.0,21.2,0.0,20.64,0,0,384,0,80
11282.0333,0.0,21.2,0.0,20.52,0,40,384,0,80
11282.2333,11.8333,21.22,0.0,20.52,0,48,384,0,80
11282.4333,2.1333,21.2,0.0167,20.485,0,32,384,0,80
11282.6333,2.4,21.2,0.0,20.56,0,32,384,0,80
11282.8333,0.0,21.2,0.0,20.64,4,0,258,0,80
11283.0333,1.0667,21.2,0.0,20.58,0,8,392,0,80
11283.2333,0.0,21.2,0.0,20.52,2,32,384,0,80
11283.4333,1.6,21.2,0.0,20.48,0,40,384,0,80
11283.6333,0.55,21.12,0.0167,20.48,0,0,392,8,80
11283.8333,0.2667,21.12,0.0,20.48,0,0,384,0,80
11284.0333,0.0,21.2,0.0,20.52,0,0,384,0,80
11284.2333,-67.2,21.2,0.0167,20.48,0,8,386,0,80
11284.4333,0.5333,21.2,0.0,20.5,0,0,384,0,80
11284.6333,8.6667,21.2,0.0,20.64,0,0,384,0,80
11284.8333,0.6667,21.16,0.0,20.48,0,16,384,0,80
11285.0333,12.8,21.2,0.0,20.64,4,16,384,0,80
11285.2333,0.3,21.2,0.0,20.48,0,48,257,16,80
11285.4333,0.0,21.2,0.0,20.5,0,1,386,16,80
11285.6333,10.7,21.2,0.0,20.56,2,48,256,16,80
11285.8333,0.0,21.2,0.0,20.5,0,0,256,16,80
11286.0333,102.4667,21.14,0.0,20.48,0,0,256,16,80
11286.2333,110.9333,21.2,0.0,20.48,3,4,257,16,80
11286.4333,102.4,21.2,0.0,20.48,0,0,384,16,80
11286.6333,38.4667,21.12,0.0,20.48,0,8,384,16,80
